21692865	Bar Ragno d'Oro, Via Francesco Redi, Collemarino, Ancona, AN, MAR, 60015, Italia	43.6126984	13.4277404	0.101
23289574	Bar Centrale, Piazza Galileo Galilei, Collemarino, Ancona, AN, MAR, 60015, Italia	43.6125494	13.4285434	0.101
23310184	Bar Cristall, Via Metauro, Torrette, Ancona, AN, MAR, 60126, Italia	43.6002354	13.4499758	0.101
128225263	Bar Tatiana, 3/bis, Lungomare Alighieri, Senigallia, AN, MAR, 60019, Italia	43.71451545	13.2264660096304	0.101
131064238	Bar L'Incontro, 18, Lungomare Alighieri, Senigallia, AN, MAR, 60019, Italia	43.7094607	13.2336129	0.101
133104977	Bar Cesare, 13, Lungomare Alighieri, Senigallia, AN, MAR, 60019, Italia	43.71200925	13.2299759245876	0.101
129065714	Bar Hotel Ritz, Lungomare Alighieri, Senigallia, AN, MAR, 60019, Italia	43.7070886	13.2372717696616	0.101
45213222	Cin Cin Bar Gelateria, 110, Lungomare Alighieri, Senigallia, AN, MAR, 60019, Italia	43.7082907	13.2347349	0.101
144351434	Paradise Bar, Lungomare Alighieri, Senigallia, AN, MAR, 60019, Italia	43.70835	13.2352713092337	0.101
50748708	Barrio Gringo, 22A, Via Nino Bixio, Falconara Marittima, AN, MAR, 60015, Italia	43.626957	13.4027164	0.101
40289282	Bar Centrale, Via Flaminia, Falconara Marittima, AN, MAR, 60015, Italia	43.6300291	13.3972219	0.101
22788837	Bar Milù, 16, Via Ponte Murato, Castelferretti, Falconara Marittima, AN, MAR, 60015, Italia	43.6008093	13.3573291	0.101
42123420	Bar Picchio Rosso, 40, Via Italia, Falconara Marittima, AN, MAR, 60015, Italia	43.6234033	13.4104955	0.101
47219768	Music Bar, Via del Consorzio, Castelferretti, Falconara Marittima, AN, MAR, 60015, Italia	43.616666	13.3724943	0.101
16320123	Otello cafè del ponte, Via Monsignor Egidio Bignamini, Collemarino, Ancona, AN, MAR, 60015, Italia	43.6154194	13.4337268	0.001
43492029	La Ghigliottina, Via Rieti, Senigallia, AN, MAR, 60019, Italia	43.7071157	13.235653	0.001
129851570	Verde Menta, 9, Lungomare Alighieri, Senigallia, AN, MAR, 60019, Italia	43.71321605	13.2282740805387	0.001
38657544	52, Lungomare Alighieri, Senigallia, AN, MAR, 60019, Italia	43.7123664	13.2293968	0.001
49740050	Strada Provinciale Sirolo - Senigallia, Senigallia, AN, MAR, Italia	43.6544812	13.2277427	0.001
130511855	Lungomare Alighieri, Senigallia, AN, MAR, 60019, Italia	43.7121141	13.2298711101432	0.001
41634034	Viale Alessandro Volta, Senigallia, AN, MAR, 60019, Italia	43.701349	13.2400573	0.001
137604135	Daciccio, Lungomare Leonardo Da Vinci, Senigallia, AN, MAR, 60019, Italia	43.70134	13.2469274390967	0.001
15930289	Strada Statale 16 Adriatica, Montemarciano, AN, MAR, Italia	43.6521528	13.341136	0.001
27312538	White Lady, piazza aldo moro, Montemarciano, AN, MAR, 60033, Italia	43.6393957	13.3104755	0.001
33966905	Piccadilly, 131, Corso Giacomo Matteotti, Chiaravalle, AN, MAR, 60033, Italia	43.5995337	13.3249472	0.001
41149575	Caracas Café, Via Goito, Falconara Marittima, AN, MAR, 60015, Italia	43.6247292	13.4103357	0.001
53204092	Via Bruno Buozzi, Castelferretti, Falconara Marittima, AN, MAR, 60015, Italia	43.6305734	13.3904953	0.001
41878054	La Bussola, Via Italia, Falconara Marittima, AN, MAR, 60015, Italia	43.6247776	13.4051125	0.001
14355989	Caffetteria, Strada Statale 16 Adriatica, Castelferretti, Falconara Marittima, AN, MAR, 60015, Italia	43.6158203	13.3948104	0.001
138314179	Koco Beach, Via Flaminia, Falconara Marittima, AN, MAR, 60015, Italia	43.626964	13.4056161952774	0.001
40233946	Caffè della Piazza, 49, Via Nino Bixio, Castelferretti, Falconara Marittima, AN, MAR, 60015, Italia	43.6288823	13.3984483	0.001
14288006	Autogrill, Strada Statale 16 Adriatica, Castelferretti, Falconara Marittima, AN, MAR, 60015, Italia	43.6147286	13.3946748	0.001
13835025	Al vecchio caffè, Via Flaminia, Falconara Marittima, AN, MAR, 60015, Italia	43.6176133	13.4263023	0.001
39607930	Caffè Leopardi, Via Giacomo Leopardi, Falconara Marittima, AN, MAR, 60015, Italia	43.6260635	13.4031271	0.001
69133867	Via Clementina, Castelferretti, Falconara Marittima, AN, MAR, 60015, Italia	43.63996245	13.3681564112274	0.001
48822468	Corallino, Via Nino Bixio, Falconara Marittima, AN, MAR, 60015, Italia	43.6285315	13.3993222	0.001
139732751	Donaflor, Via Flaminia, Falconara Marittima, AN, MAR, 60015, Italia	43.6201165	13.42206195	0.001
14904578	Cabot Cove, Via Flaminia, Falconara Marittima, AN, MAR, 60015, Italia	43.6207513	13.4208054	0.001
14019783	Orologio, Via dell'Aeroporto, Case U.N.R.R.A., Castelferretti, Falconara Marittima, AN, MAR, 60015, Italia	43.6256476	13.3835835	0.001
