15855140	Banca Romagna Cooperativa, Viale Giacomo Matteotti, Quartiere Oltre Savio, Cesena, FC, EMR, 47522, Italia	44.1408431	12.2300439	0.001
25292609	Deutsche Bank, Via Cesare Battisti, Quartiere Oltre Savio, Cesena, FC, EMR, 47023, Italia	44.1388939	12.2393998	0.001
16629403	Cassa dei Risparmi di Cesena, Viale Giacomo Matteotti, Quartiere Oltre Savio, Cesena, FC, EMR, 47023, Italia	44.139951	12.2329954	0.001
16690421	Banca Popolare di Ravenna, Viale Giacomo Matteotti, Quartiere Oltre Savio, Cesena, FC, EMR, 47522, Italia	44.1404044	12.231975	0.001
15931232	Banca Popolare di Lodi, Viale Giacomo Matteotti, Quartiere Oltre Savio, Cesena, FC, EMR, 47023, Italia	44.1398971	12.2333994	0.001
17188088	Banca Romagna Cooperativa, Viale Giacomo Matteotti, Quartiere Oltre Savio, Cesena, FC, EMR, 47522, Italia	44.1408431	12.2300439	0.001
17161358	Banca Popolare di Lodi, Viale Giacomo Matteotti, Quartiere Oltre Savio, Cesena, FC, EMR, 47023, Italia	44.1398971	12.2333994	0.001
16824830	Banca Popolare di Ravenna, Viale Giacomo Matteotti, Quartiere Oltre Savio, Cesena, FC, EMR, 47522, Italia	44.1404044	12.231975	0.001
17123077	Cassa dei Risparmi di Cesena, Viale Giacomo Matteotti, Quartiere Oltre Savio, Cesena, FC, EMR, 47023, Italia	44.139951	12.2329954	0.001
26888648	Deutsche Bank, Via Cesare Battisti, Quartiere Centro Urbano, Cesena, FC, EMR, 47023, Italia	44.1388939	12.2393998	0.001
