5846657	Farmacia Sant'Antonio, Via Chiusure, Circoscrizione Brescia Ovest, Brescia, BS, LOM, 25127, Italia	45.5555174	10.1944251	0.001
5872863	Farmacia Comunale Villaggio Badia, Via Prima Villaggio Badia, Circoscrizione Brescia Ovest, Brescia, BS, LOM, 25132, Italia	45.549417	10.1610892	0.001
5569465	Farmacia Comunale Villaggio Violino, Via Re Rotari, Circoscrizione Brescia Ovest, Brescia, BS, LOM, 25132, Italia	45.5441043	10.1681222	0.001
4783941	Farmacia Comunale Piazza Libertà, 6, Piazza Libertà, Villaggio Valverde, Travagliato, BS, LOM, 25039, Italia	45.5235414	10.0802744	0.001
12172711	Farmacia Comunale La Cupola, 105, Via Aldo Moro, Villaggio Valverde, Travagliato, BS, LOM, 25039, Italia	45.5296883	10.07846	0.001
12042681	Farmacia Paterlini, 45, Via Andrea Mai, Villaggio Valverde, Travagliato, BS, LOM, 25039, Italia	45.5233382	10.0791533	0.001
16581080	Farmacia dr. Pinetti, Via Domenico Ghidoni, Ospitaletto, BS, LOM, 25035, Italia	45.5555921	10.0688173	0.001
19912659	Farmacia Comunale, 5, Via Monsignor Gerolamo Rizzi, Ospitaletto, BS, LOM, 25035, Italia	45.5561343	10.0743506	0.001
5579048	Piazza Martiri della Libertà, Fantasina, Cellatica, BS, LOM, 25127, Italia	45.5840708	10.1804587	0.001
35747300	Farmacia comunale, Via Roma, Roncadelle, BS, LOM, 25132, Italia	45.5263172	10.148772	0.001
37839684	Farmacia Carpi, Via Martiri della Libertà, Roncadelle, BS, LOM, 25132, Italia	45.5267969	10.1588522	0.001
5616397	Farmacia Tosini, Via Dante Alighieri, Villaggio Trebeschi, Gussago, BS, LOM, 25064, Italia	45.5859224	10.1554805	0.001
5528870	Farmacia Antonelli, Via Giancarlo Peracchia, Villaggio Trebeschi, Gussago, BS, LOM, 25064, Italia	45.5919403	10.1531236	0.001
19363724	Farmacia, Via Giacomo Matteotti, Mairano, BS, LOM, Italia	45.448633	10.0842194	0.001
18035539	Farmacia Antonio Scalvini, 103, Via Roma, Dello, BS, LOM, Italia	45.4180383	10.0739225	0.001
20613370	Parafarmacia, Via Ragazzi del '99, Dello, BS, LOM, Italia	45.4181158	10.071171	0.001
19853269	Farmacia Dott. Marchi, Piazza Conciliazione, Barbariga, BS, LOM, Italia	45.405507	10.0536611	0.001
8105874	Comunale, Via San Bartolomeo, Cazzago San Martino, BS, LOM, 25100, Italia	45.5931596	10.0404918	0.001
21397427	Via San Bernardo, Cazzago San Martino, BS, LOM, 25046, Italia	45.5430239	10.0473255	0.001
24712584	Dott. Despalj, Viale Paolo VI, Azzano Mella, BS, LOM, Italia	45.4573745	10.1142456	0.001
25016316	Farmacia Coppini, Via Giuseppe Garibaldi, Capriano del Colle, BS, LOM, Italia	45.4557672	10.1277627	0.001
18495469	Farmacia Comunale, Via Leonardo Da Vinci, Zona Industriale Torbole Casaglia, Torbole Casaglia, BS, LOM, 25039, Italia	45.5093862	10.1086866	0.001
