3751244	Bar autostazione, Via Giuseppe Sirtori, Quinzano, Verona, VR, VEN, 37125, Italia	45.4497358	10.9936794	0.001
3810975	Via Edoardo Bassini, Avesa, Quinzano, Verona, VR, VEN, 37125, Italia	45.4521085	10.9866498	0.001
6912981	Mada Cafè, Via Teatro Filarmonico, Quinzano, Verona, VR, VEN, 37125, Italia	45.4389921	10.9908952	0.001
4011848	Piazza Bra, Quinzano, Verona, VR, VEN, 37125, Italia	45.4395207	10.9929649	0.001
7766402	Bar Paninoteca Dal Colle, Piazza Libero Vinco, Montorio Veronese, Verona, VR, VEN, 37131, Italia	45.4428956	11.0202737	0.001
3931976	Via Pieve di Cadore, Avesa, Quinzano, Verona, VR, VEN, 37125, Italia	45.4610401	10.9800603	0.001
11445645	Caffè 4 Novembre, Via Giovanni Ceccarini, Barche, San Biagio, Vicenza, VI, VEN, 36100, Italia	45.5525813	11.5534222	0.001
1426270	Strada Sant'Antonino, Lobia, Laghetto, Vicenza, VI, VEN, 360100, Italia	45.5724204	11.53649	0.001
11455213	Via Bartolomeo Pajello, Barche, San Bortolo, Vicenza, VI, VEN, 36100, Italia	45.5548871	11.5406078	0.001
6794128	SS45bis, Porto di Tignale, Tignale, Comunità montana parco alto Garda bresciano, BS, LOM, Italia	45.7266034	10.7164655	0.001
6066626	Area Servizio Adige Est, A22, Avio, TN, TAA, Italia	45.695351	10.9170208	0.001
4847486	Bar alla Chiesa, Piazza della Chiesa, Caldogno, VI, VEN, 360100, Italia	45.6010918	11.5334878	0.001
1326645	Tairoom, Via Aeroporti, Caldogno, VI, VEN, 360100, Italia	45.582094	11.5260554	0.001
1395535	Bar La Roggia, Via Diviglio, Caldogno, VI, VEN, 360100, Italia	45.5997471	11.5297997	0.001
7081373	Bar H, Via Giaroni, Caldogno, VI, VEN, 360100, Italia	45.6087102	11.5095425	0.001
6032063	Via Colleoni, Thiene, VI, VEN, 36016, Italia	45.7053845	11.4758153	0.001
